"Date","PFE.log_returns","AAPL.log_returns","MSFT.log_returns","GOOG.log_returns","NVDA.log_returns","BRK.B.log_returns","JPM.log_returns","JNJ.log_returns","V.log_returns","UNH.log_returns","HD.log_returns","PG.log_returns","BAC.log_returns","DIS.log_returns","MA.log_returns","NFLX.log_returns","ADBE.log_returns","CRM.log_returns","CMCSA.log_returns","XOM.log_returns"
"2010-03-01",-0.0136565605488217,0.138430838508041,0.0260600854238104,0.073749975485276,0.0714590502454739,0.0141266219457714,0.0641360601145755,0.0419469052159211,0.066751100407211,-0.0357774655868841,0.0361958054518565,-0.000158030561673961,0.0689936310053016,0.111074037969456,0.124037778593999,0.110133400667787,0.0205662033462297,0.0913556224539778,0.135733740657615,0.0365096993354137
"2010-04-01",-0.0253923125128104,0.105279571208829,0.0417917754282739,-0.0758402258735589,-0.102172631736376,-0.0539714816054904,-0.0497069349201098,-0.01389983109368,-0.00882703976615717,-0.0749795562340267,0.0926956606995017,-0.0176993752886641,-0.000513902788279452,0.0538108967743183,-0.0237437124718416,0.29356380014549,-0.0513379514629557,0.139557547182694,0.0487143891319242,0.0117254490354939
"2010-05-01",-0.0933386493983801,-0.0162562546425669,-0.168663345354082,-0.0792837276224634,-0.178636579152984,-0.0874837002981961,-0.0719424173205061,-0.0979573306233572,-0.219327309810922,-0.0408523487802439,-0.0396635542967232,-0.00969725180105563,-0.124677039822807,-0.0974298316437849,-0.205881833017463,0.116771408583129,-0.046293181480018,0.0108058951893568,-0.0837565714017456,-0.114137595590845
"2010-06-01",-0.0553248915631306,-0.0210464893100544,-0.109943165674189,-0.0874851383076782,-0.252293505583609,0.121822416490462,-0.0780027937118564,0.0220441459368441,-0.0223956026610899,-0.0233173011042562,-0.187533216197919,-0.0183367874023292,-0.0910627465338467,-0.0591668336852962,-0.0111640266082405,-0.0227488471963797,-0.193733099913311,-0.00823908450398481,-0.0406145124808481,-0.0509353881906836
"2010-07-01",0.0505913141371264,0.0224862703172697,0.114833279029035,0.0858776762332569,-0.105251744759316,-0.0198979968789725,0.095533836338765,-0.0165603982517206,0.0360902065885185,0.0738847739813697,0.022548026988487,0.0194823254912633,-0.0225843963757568,0.0672135633371989,0.0513332817451437,-0.0577812798219033,0.0830939801089881,0.142362565199781,0.114130105403466,0.0447184558213767
"2010-08-01",0.0588981422470605,-0.0565757649137888,-0.0950393651143178,-0.0745474550992054,0.0151194570985105,0.00841300088069286,-0.101019163196804,-0.0185912842512614,-0.0614263761706946,0.040861472226307,-0.0244995053096742,-0.0168684854642409,-0.119386984904794,-0.0347310900967259,-0.0564620798304456,0.20211466878779,-0.0361612795355204,0.104774195023715,-0.124426578857903,-0.00959652863272753
"2010-09-01",0.087292383334336,0.154620782183342,0.0478622467152738,0.155609795066153,0.224642688391024,0.0483185964569435,0.0456948624529665,0.0924735056232162,0.075418270774684,0.101538761804233,0.138397478249758,0.00501495101294402,0.0500889246423206,0.0170630873150226,0.121562171125968,0.256118373935483,-0.0575832648130539,0.0173227517867032,0.0557276902656494,0.0514715505430718
"2010-10-01",0.0144553275931045,0.0589503989188827,0.0852745964337607,0.154604299601001,0.0286939337950375,-0.0384663152051967,-0.0113624156707073,0.0283231296151545,0.0511851667956758,0.03010189579101,-0.0249293276762592,0.0582973431053562,-0.133819572096327,0.0875903169024981,0.0692432581820701,0.0679974403049965,0.0736981651111979,0.0374818667337125,0.131939886015934,0.0733097611094524
"2010-11-01",-0.0664536204390722,0.0332312903885748,-0.0543173848277068,-0.0992596130904215,0.124233087390933,0.0015071938069422,-0.00484167616246634,-0.0349627692825414,-0.0567214909386102,0.0129533898558325,-0.0225832241219748,-0.0324627860844346,-0.0446502895688909,0.010462846292568,-0.0120308036785066,0.17080967067328,-0.0125113477816514,0.181861969757387,-0.023670905282358,0.0451380343602437
"2010-12-01",0.081892972775083,0.0360140823283595,0.105888528622124,0.0665822621240189,0.123562603960635,0.00538208073958391,0.125949070164499,0.0134311347883092,-0.0461249332750211,-0.0112904224920136,0.156607266293765,0.0520057878222091,0.197427708692947,0.027021459119382,-0.0560494898639621,-0.158612601790001,0.101829157466178,-0.0532535019223088,0.0919475890793753,0.0561890736096213
"2011-01-01",0.0397476073925995,0.0506540655279877,-0.00647029837491031,0.0107006945158403,0.440347132830385,0.020265111931419,0.0577081437355735,-0.0342081340833591,-0.00755879379853752,0.131511635453956,0.0476218750763659,-0.018830357911142,0.0297295566469922,0.0464934638590626,0.053853842207483,0.197571766192435,0.0711563924943901,-0.021904840114328,0.0348875815913541,0.0983885772415611
"2011-02-01",0.0544715175237491,0.04011952803967,-0.0423555827615116,0.0214876957655843,-0.0541134305427242,0.0654555177613947,0.03934985233087,0.0275573424239042,0.0447941212254368,0.0365936223811416,0.0188579396943327,0.00611831273388885,0.0399771484399922,0.118040147287788,0.0176305531425909,-0.0352264394831958,0.0429377808240203,0.0239482378669704,0.12859130079461,0.0583770558904493
"2011-03-01",0.0645824352330715,-0.0133958637172822,-0.0399106404188592,-0.0444013888864108,-0.204995440787052,-0.0427190529873904,-0.0127169881119902,-0.027292262441851,0.00978586180811147,0.0597126640527765,-0.0110022720879646,-0.0232662294694075,-0.0695430485315893,-0.0149719393861156,0.0453477654831311,0.140222518153391,-0.0396149983717851,0.00985524266602766,-0.0412104469415229,-0.0112477325434814
"2011-04-01",0.0319792161566497,0.00463739626468351,0.0206595007751491,-0.0754827386764494,0.0801268643088808,-0.00395368874282287,-0.0102476368339435,0.103637663320575,0.0593293988240085,0.0882797026630517,0.00922904960972026,0.05218570099027,-0.0813268626307369,0.000231912101226417,0.0916847315562883,-0.021724722484227,0.0116925150117901,0.0368915677876704,0.0585283188484849,0.0447462174530537
"2011-05-01",0.0226319460534437,-0.006590719756979,-0.0357387453308831,-0.0281068174609045,0.00199762226650901,-0.0521150535852728,-0.0483911514645099,0.02360820201236,0.0369438276453389,-0.0057039364458813,-0.0236970237247491,0.0401037757856191,-0.0441194358338195,-0.034701829521953,0.040224880749518,0.151759419538084,0.0316835485806504,0.0939974190078288,-0.0332183625443498,-0.0526224703503986
"2011-06-01",-0.0307994917486281,-0.0355851935909377,0.0453538303278767,-0.0437389549031413,-0.228898574227898,-0.0214759668276017,-0.0546583906588665,-0.00287337140726684,0.0405799473797077,0.0523347988204454,-0.00165526623846457,-0.0525508239576196,-0.0696001124803383,-0.06423433580682,0.0485829281172192,-0.0304059568469683,-0.0963213818527144,-0.021777509730494,0.00395392265245853,-0.0197022138118612
"2011-07-01",-0.067780046419966,0.151247949623694,0.0524464225639774,0.175773487949587,-0.141991620875718,-0.0424978343344717,-0.0120405377808304,-0.026351246925024,0.0150771657798585,-0.0352329424157376,-0.0287770191189547,-0.033267230733057,-0.120244779059997,-0.0108160664223349,0.00631829198069811,0.0124840675737339,-0.12660568156997,-0.0290802539248229,-0.0534970602037981,-0.0197309734685747
"2011-08-01",-0.0141256923808615,-0.0145750685953114,-0.0296318717236597,-0.109715441380961,-0.0383245799951548,-0.0159002899128069,-0.0680018860355509,0.0154685544103268,0.0269878246043276,-0.0434448321987229,-0.0453888800442672,0.0431550905629989,-0.172687606326522,-0.125646922148658,0.08413049706822,-0.123830603746122,-0.0933632972304914,-0.116859246601378,-0.105899996903874,-0.0750633761902453
"2011-09-01",-0.0598649494789774,-0.00916257075938143,-0.0601532939929603,-0.0491007768182881,-0.0619873639080533,-0.0272163295769854,-0.22075036597117,-0.0237230057403162,-0.0231369829548833,-0.0299037344305502,-0.00801457986201015,-0.00788319856340047,-0.287674594446464,-0.121607052051877,-0.0388068764729872,-0.729853689195251,-0.043317830732847,-0.119220972862959,-0.0278120072192385,-0.0123749775020969
"2011-10-01",0.0855964754546661,0.0597049033124817,0.0675723542389357,0.140342491508516,0.168099050427296,0.0916692384499944,0.143277676160137,0.0109311951052393,0.0843054540107402,0.043206562366096,0.0853875307651091,0.0127393536256668,0.109762652482993,0.14539706034855,0.0906100916972545,-0.322080036075334,0.196222549505657,0.152974927083414,0.114164728633093,0.0724838539993633
"2011-11-01",0.0411955726923958,-0.0573998415178392,-0.0402279553726248,0.0113253760710714,0.054564869013785,0.0114929308728167,-0.106684077319244,0.00511165882421549,0.0390104180584729,0.0161227348501845,0.0912391500538177,0.0171424197119738,-0.227545480417805,0.0274298175948129,0.0761964947759854,-0.240564180101778,-0.0700620704610162,-0.117388882123047,-0.0284118153826682,0.0296498809437682
"2011-12-01",0.0853325530997693,0.0579432832519249,0.022248400573853,0.0747321737442768,-0.120185051665493,-0.0317323026069802,0.0710360199235591,0.0224381071291337,0.0482555384774317,0.038415794937896,0.0772400989242672,0.0326052640781236,0.0237894926409996,0.0449974882215987,-0.00462939916813365,0.0711703998823712,0.0305285109814708,-0.154572988526239,0.0448542165489658,0.0582530488409763
"2012-01-01",-0.0111526639560089,0.119657668590152,0.128849765725246,-0.107426885732945,0.0635910978069452,0.026768257823881,0.11493826514434,0.0050195127225976,-0.00880453989169006,0.0250510284662346,0.0543923078112942,-0.0565854468565909,0.248713049921554,0.0533064632926985,-0.0473736178156803,0.55085647465017,0.0905718358832552,0.140798473407176,0.119015416625686,-0.0121072457234397
"2012-02-01",-0.0126971983020914,0.172532794424964,0.0721709714557552,0.0636751872920418,0.0254023287420411,0.00102020416724979,0.0578762265048756,-0.0126725089888309,0.145225090491701,0.073680690150971,0.0691882643814532,0.0780891496561247,0.111373325455999,0.0764373656232999,0.166953645577347,-0.0820622440976138,0.0607956178622917,0.20349981495617,0.101175844801176,0.0324275969688008
"2012-03-01",0.0797996610526108,0.100101371970314,0.0228118993952928,0.0365108623712178,0.0163670966062521,0.0338378724854236,0.158509808861865,0.0222250397280441,0.0158208007619489,0.0556424666657094,0.0560015110922216,-0.00608151266046741,0.184180807175282,0.0417451928984032,0.00128479596550646,0.0381851341602055,0.0422682552527216,0.0762958721318077,0.0201957282520042,0.00811412923200461
"2012-04-01",0.0109773096263366,-0.0263120834031012,-0.00746708101008231,-0.0584233242803376,-0.169418205939414,-0.0086634772589953,-0.067471615096915,-0.0131241063210688,0.0413372194603681,-0.045565294847238,0.0351313213973032,-0.0545801293678925,-0.165535294016275,-0.0154218084460664,0.0727397835701211,-0.361504832819121,-0.0224000562190079,0.00786492746202594,0.0112661596600563,-0.00450675312194893
"2012-05-01",-0.0460215762511091,-0.0107599665338611,-0.0925348474978804,-0.0404707273151703,-0.0448367186212424,-0.0136413648372562,-0.25316799118474,-0.0418783286430706,-0.0653520656377036,-0.00679050944247761,-0.0484621132914222,-0.0130176297919071,-0.0983975328881523,0.0585619730354296,-0.105985669845395,-0.233680560077715,-0.0774380568691506,-0.1163873698068,-0.0431625279716217,-0.0935397911380975
"2012-06-01",0.0602402424259112,0.0107935460580357,0.0533874421672267,-0.00136097530466373,0.106004099796635,0.0488141797001109,0.0749480607767143,0.08865785883496,0.0725118408321124,0.0477905180237617,0.0772514725833688,-0.0168372464908764,0.108336753224423,0.0592467912369958,0.0564322439901854,0.0765932063295871,0.0416332511329114,-0.0026004104789572,0.100610263915763,0.0914469082056653
"2012-07-01",0.0442245538587929,0.0448034658636018,-0.0373004315946424,0.0872742240885311,-0.0204684573385134,0.0179584361639389,0.00752850205095434,0.0242740389219072,0.0430617595373386,-0.131748759331772,-0.0154042688454621,0.0523215121910581,-0.108353227801985,0.0131095038272244,0.0149077914235773,-0.186271404385408,-0.0471233369617523,-0.105955340687942,0.023244669131778,0.0148474761382449
"2012-08-01",-0.00751567523239238,0.0854440864133919,0.0447910552157134,0.0791272787478903,0.0355495394909391,-0.00591088163396591,0.0394788128067933,-0.0261999959095882,-0.00637344626911096,0.0609358968840343,0.0839565360864039,0.0488761752097893,0.0848519324003512,0.00669314758390671,-0.0311333443683495,0.0492507294295126,0.0125504881294907,0.154793711308972,0.0296629205225192,0.00516790782039056
"2012-09-01",0.0498478807089273,0.00707595839138708,-0.0283956114299189,0.0965050121979654,-0.0504308753357969,0.0447507235146931,0.0861136624569014,0.0307574050479533,0.0476408875573955,0.0202356510127215,0.0669671693169294,0.031785743542903,0.099964179103563,0.0552474409473502,0.065395346634491,-0.0925678606355684,0.036733000805131,0.0504354367772537,0.0638300598961381,0.0529197814185229
"2012-10-01",0.000804687936847959,-0.113840799363765,-0.0418586222988848,-0.103521346609477,-0.107528468997429,-0.0211981414904905,0.0292136784800041,0.0273397166074654,0.0328181938789029,0.014633833538594,0.0165916067190155,-0.00173154096313111,0.0552584116930368,-0.0623475694784505,0.0207145839984397,0.375381998519122,0.0478502657274822,-0.0449401414286745,0.0488702955056386,-0.00306652782157535
"2012-11-01",0.00601281052119207,-0.0170087052478149,-0.0696436567098719,0.026215097332364,-0.000835044566513954,0.019836726281139,-0.0071416532256352,-0.0155106820119055,0.0759547859878063,-0.029171340962864,0.0583796871130784,0.0166633891882544,0.0563238461677575,0.0109333367373003,0.059094177511787,0.0306952106635672,0.0169002226409427,0.0770346328801357,-0.00426081898517516,-0.0337994328999089
"2012-12-01",0.0113386055565208,-0.0905703339774928,0.0115584448788719,0.0128189695645688,0.0303693876012954,0.018225221839959,0.0679857727807605,0.0140963998273187,0.014732574660957,-0.0027618407163148,-0.0462574206054338,-0.028175166832511,0.163380663113212,0.00261445203283595,0.00530587071695665,0.125004771472938,0.0849867825249326,0.0640548470872258,0.00429151799671867,-0.011962655771792
"2013-01-01",0.0840830580351453,-0.155589160000096,0.0273281570498418,0.0660632079652776,0,0.077518336610007,0.0677036357114291,0.0530605174495422,0.0409116498228768,0.0217038168001009,0.0787859144267831,0.101731023303685,-0.0242864526656175,0.0941848286749756,0.053733414488399,0.57921780722135,0.00397302923981568,0.0236909569270116,0.0235052076420956,0.0387538917072767
"2013-02-01",0.0119960285435114,-0.031422424289715,0.0126700490110996,0.0584793510794506,0.0321052709465921,0.0525511759181549,0.0458213752528169,0.0291962516365656,0.00461204911162172,-0.0323975324980093,0.0233358983980283,0.0215543541702203,-0.00798203201193592,0.0130913328371265,-0.000532389152960722,0.129468379032329,0.038376487321548,-0.0170503829403592,0.0439262995170977,-0.0046793546761581
"2013-03-01",0.0530085098714124,0.008661810429623,0.0369654844491865,-0.00878784178389269,0.0194551862083303,0.0197718524606776,-0.0302992135832829,0.0767587569488573,0.0703266146453227,0.0679823322715376,0.0185136491645626,0.0114851475920812,0.0821054071635881,0.0396855161370091,0.0440319396993876,0.00636007082679324,0.101741638697483,0.0552359934289655,0.0535779171341439,0.0126028249148167
"2013-04-01",0.00725040147910283,0.000271036319514639,0.145776855476915,0.0375393327082203,0.0707061683251533,0.0201413115028748,0.0321371548635856,0.0443822334374202,-0.00815887437848728,0.0503222491964368,0.055378548081138,-0.00377034824342903,0.010616696387078,0.101055563793531,0.021571568980022,0.132375020239221,0.0352181167233159,-0.083889867262557,-0.0163309210743052,-0.0125073211015527
"2013-05-01",-0.0653872262442605,0.0155744494978132,0.0529537724286535,0.0550324391129045,0.0495851916455117,0.070358880829831,0.114059940053351,-0.0123959105770286,0.0558715564757248,0.0440671808629594,0.0698922351752316,0.00718974302177511,0.104059674549101,0.00381193689365666,0.0319674799421454,0.0460381788340989,-0.0493338343420344,0.0292446820329202,-0.0230861492681012,0.0164940143397256
"2013-06-01",0.0365437906715647,-0.119298555644838,-0.00338118939273579,0.0104477434042827,-0.0251003913393011,-0.0190279783676317,-0.0335292305258355,0.0272495948496703,0.0273810942036081,0.044500377361179,-0.01524385227175,0.00299218052914352,-0.0603499963060385,0.00110902513135436,0.00742511672254142,-0.069356058656532,0.0599252732740179,-0.103184271498816,0.0385792321352869,0.00556643564123238
"2013-07-01",0.042634290115187,0.132102406082764,-0.0813945933339242,0.00834790559898702,0.0280914224299276,0.0346845827161291,0.0541964453590174,0.0852434149985388,-0.0319127873799241,0.111053927420837,0.0248803358280734,0.0420941778221398,0.127648657672053,0.0234753321190713,0.0609584570582569,0.146848882790704,0.0370571785577956,0.136179786512942,0.0767390287844574,0.0369410364073799
"2013-08-01",-0.0273973568884762,0.0738621688464702,0.0478323530608344,-0.0471074867303494,0.0212411358898283,-0.0409586639779764,-0.0906855298346469,-0.0788579387687172,-0.0147399845580876,-0.0153536474408069,-0.0591627327372777,-0.0230097299111858,-0.0334292259907798,-0.0609051149214572,-0.00642237114364885,0.149523815259324,-0.0328955555577184,0.115978255117525,-0.0639471517532204,-0.0728861466825732
"2013-09-01",0.0182652868067952,-0.0151426143352622,0.00342264318624164,0.0336806370162015,0.0584899587494343,0.0203807248520134,0.0226974567062048,0.0107413827966782,0.0931736509755576,-0.0018138187564567,0.0180933860135761,-0.0299731983332681,-0.0229237795204491,0.0584273856356416,0.104406309951023,0.0853633451900571,0.126897388073122,0.0550415789785199,0.0695152802943979,-0.00604525843304504
"2013-10-01",0.0659950437581496,0.0920150665801955,0.0620373995192138,0.162613750474208,-0.02406629519577,0.0138234415738685,-0.00290621958957527,0.0660582584471543,0.0287303290924243,-0.0441521397843614,0.0317890879150609,0.066033588277965,0.0129456836130353,0.0616363041440335,0.0637971607956649,0.0420204523271819,0.0429606867897574,0.027549966146073,0.057875623780471,0.040766181247692
"2013-11-01",0.0333256266173496,0.0618865666442736,0.0740077289024317,0.0277602928085376,0.0266335033755967,0.0124343409488592,0.111885623241724,0.0218945381813516,0.0339421796337138,0.0872067061592299,0.0350687488521322,0.0498623209681481,0.124362476270435,0.0280332455231305,0.0600597554948745,0.126045632513595,0.0461342629615937,-0.024088418359328,0.0465864797593278,0.0421688873776294
"2013-12-01",-0.0275705857686628,0.0146840053951807,-0.0115084566892474,0.0560803365387357,0.0319682577634872,0.017270400845887,0.0217809954627231,-0.0260127423636956,0.0922856125885421,0.01094958472562,0.0204905928794794,-0.0339339685390154,-0.0159288880327568,0.0798027938509831,0.0935988518379292,0.00645809082346505,0.0531584478430203,0.0578087578820283,0.041247298488071,0.08613245272943
"2014-01-01",-0.00753723817250096,-0.113949299035692,0.0114289522557653,0.0523737609159758,-0.0201772332228931,-0.0604981046811579,-0.0548272221736212,-0.034658577189342,-0.0330996452410504,-0.03712773482349,-0.0641007709263297,-0.060639918495264,0.0736960963156128,-0.0386099215648992,-0.0988835750833124,0.10597690638593,-0.0115899918877922,0.0923573371682433,0.0503884539794419,-0.0935725707539588
"2014-02-01",0.0547247724102453,0.0499500631030085,0.0123444773270034,0.0289427613756064,0.157602412696681,0.0367707918330993,0.0325503987776838,0.0404285701725842,0.0476332889980244,0.0667578766770038,0.065229869587327,0.0338128526015584,-0.0132214818667764,0.106997953346036,0.0279302407283684,0.0849673395841561,0.147977131399174,0.0299452836758816,-0.0520186871121942,0.0436306095690959
"2014-03-01",0.00861541337374083,0.025724897085611,0.0750876871393662,-0.0863761364293016,-0.021398984889454,0.0763818901581024,0.0662198570057635,0.0713899440114982,-0.0438384520965842,0.0592916348190169,-0.0359929576534235,0.0243638509684816,0.0397325631373824,-0.00919941796326551,-0.0396328120338216,-0.235772621935392,-0.043022181159472,-0.088455400763638,-0.0324414375125519,0.0215979512126747
"2014-04-01",-0.0264995968931552,0.0947606110980588,-0.0144982709597419,-0.0559562014929158,0.0307886841379652,0.0305752662018657,-0.0811141367304797,0.0306758226499007,-0.063347055877168,-0.0849693317677414,0.0105263993792892,0.0239056492607181,-0.126971141229131,-0.00915891928795975,-0.0155143700210134,-0.089040653169465,-0.0635857147805474,-0.100138747540611,0.0383450439129644,0.0472874771902774
"2014-05-01",-0.0541918766386833,0.0701956709193086,0.0132777564622901,0.0611851953395219,0.0282912398158295,-0.00396602067959329,-0.00106784652393843,0.00167706912256538,0.0585638602879466,0.0593695630772029,0.00901439869010456,-0.0135932260413201,0,0.0571935962003982,0.0401964246061475,0.260398863954138,0.0451633798488551,0.0187960945521688,0.00846525650002183,-0.0185284031663135
"2014-06-01",0.0105598116738346,0.0328558542624067,0.0254231875138409,0.0271165417553707,-0.0199130241503223,-0.0139664790590954,0.0362264847302538,0.0376151505188238,-0.0174761488492923,0.0262749202101755,0.00905763628708822,-0.0276088583920302,0.0150771914630741,0.0203836295846846,-0.0397596134389069,0.0530627853603205,0.114368468152784,0.0985350823824778,0.027958112988236,0.00825741749722386
"2014-07-01",-0.0335761053769454,0.0283262848625485,0.0344128946812292,-0.0064175087324152,-0.0577296310667357,-0.00896864825921906,0.000867160784832954,-0.0442650013430042,0.00142262603465637,-0.00391105164142669,0.00447154958165363,-0.0162913891908749,-0.00719482251306625,0.00163123402794429,0.0092126334677749,-0.0414273713191031,-0.0439305238945771,-0.0682184096223946,0.00509624166446931,-0.0174336100855159
"2014-08-01",0.0325411153880388,0.0696898715747309,0.0512587675581835,0,0.105645768484584,0.0900562439200199,0.0373648752104705,0.0357217618635213,0.00713057487649182,0.0671564899341952,0.145365608904007,0.0801686047801642,0.0536186321222045,0.0455245973421929,0.0235746578198448,0.122147235171087,0.0375531408817906,0.0854587155193105,0.0182575763588142,0.00524185786033904
"2014-09-01",0.00610609727512479,-0.0122584193381012,0.026490841186666,0.0100265748100732,-0.0483685847572619,0.00646357885283244,0.0132009322276812,0.0339393800823187,0.00589570670865358,-0.00497270562416219,-0.0190029438074824,0.00755164063956215,0.0579519806549231,-0.0095020064600897,-0.0252466009820775,-0.0569909207143189,-0.0384199071529832,-0.0267551782832269,-0.0173277509853382,-0.0489868209458226
"2014-10-01",0.0127685101119503,0.0694887515052898,0.0126459792515106,-0.0321734004248064,0.0573993796520613,0.0145169940736727,0.00397601838852601,0.011102436204232,0.123551712851157,0.10097531371643,0.0661384857738456,0.0412898409095614,0.00950874847472116,0.0260531479197095,0.124852897724088,-0.138642147030842,0.0133517204265159,0.106420317724858,0.0329319157518357,0.0278902771888641
"2014-11-01",0.0392849642643882,0.0964038598085959,0.0181519156003342,-0.0313402561892304,0.0706290317023575,0.059078964812425,0.00140977983276525,0.0043511950949906,0.067116131600006,0.0373933937015023,0.0190946609287597,0.0432104118848553,-0.00701748532616886,0.0122901757533294,0.0428771905717671,-0.125081717111776,0.0495232968661883,-0.0665513202848249,0.0300763804750388,-0.065925201595765
"2014-12-01",0.00862374384616027,-0.0702793612887329,-0.0225710047610184,-0.028890939593134,-0.0406404847846493,0.00977113565131393,0.039438154620314,-0.0280950533537716,0.0173359432528466,0.0246358395206299,0.0545225986284708,0.00727184540497916,0.0486785145281505,0.017997315330323,-0.0130298589799933,-0.0144727329732319,-0.0133900535268978,-0.00939757809159047,0.0168623968074977,0.028070069537347
